source;target;pmid
A11.872.378;A11.872;16939392
A11.872.378;A11.872.378;16939392
A15.378.316.378;A15;16939392
A15.378.316.378;A15.378;16939392
A15.378.316.378;A15.378.316;16939392
A15.378.316.378;A15.378.316.378;16939392
A11.118.637.555.652;A11;16939392
A11.118.637.555.652;A11.118;16939392
A11.118.637.555.652;A11.118.637;16939392
A11.118.637.555.652;A11.118.637.555;16939392
A11.118.637.555.652;A11.118.637.555.652;16939392
A11.148.580;A11;16939392
A11.148.580;A11.148;16939392
A11.148.580;A11.148.580;16939392
A11.627.624;A11;16939392
A11.627.624;A11.627;16939392
A11.627.624;A11.627.624;16939392
A11.733.547;A11;16939392
A11.733.547;A11.733;16939392
A11.733.547;A11.733.547;16939392
A15.145.229.637.555.652;A15;16939392
A15.145.229.637.555.652;A15.145;16939392
A15.145.229.637.555.652;A15.145.229;16939392
A15.145.229.637.555.652;A15.145.229.637;16939392
A15.145.229.637.555.652;A15.145.229.637.555;16939392
A15.145.229.637.555.652;A15.145.229.637.555.652;16939392
A15.378.316.580;A15;16939392
A15.378.316.580;A15.378;16939392
A15.378.316.580;A15.378.316;16939392
A15.378.316.580;A15.378.316.580;16939392
A15.382.490.555.652;A15;16939392
A15.382.490.555.652;A15.382;16939392
A15.382.490.555.652;A15.382.490;16939392
A15.382.490.555.652;A15.382.490.555;16939392
A15.382.490.555.652;A15.382.490.555.652;16939392
A15.382.670.547;A15;16939392
A15.382.670.547;A15.382;16939392
A15.382.670.547;A15.382.670;16939392
A15.382.670.547;A15.382.670.547;16939392
A15.382.680.547;A15;16939392
A15.382.680.547;A15.382;16939392
A15.382.680.547;A15.382.680;16939392
A15.382.680.547;A15.382.680.547;16939392
A11.329.372.700;A11;16939392
A11.329.372.700;A11.329;16939392
A11.329.372.700;A11.329.372;16939392
A11.329.372.700;A11.329.372.700;16939392
A11.627.482.700;A11;16939392
A11.627.482.700;A11.627;16939392
A11.627.482.700;A11.627.482;16939392
A11.627.482.700;A11.627.482.700;16939392
A02.835.232.834.519;A02;16936586
A02.835.232.834.519;A02.835;16936586
A02.835.232.834.519;A02.835.232;16936586
A02.835.232.834.519;A02.835.232.834;16936586
A02.835.232.834.519;A02.835.232.834.519;16936586
A02.835.232.834.892;A02;16936586
A02.835.232.834.892;A02.835;16936586
A02.835.232.834.892;A02.835.232;16936586
A02.835.232.834.892;A02.835.232.834;16936586
A02.835.232.834.892;A02.835.232.834.892;16936586
A02.835.232.570.500;A02;16883463
A02.835.232.570.500;A02.835;16883463
A02.835.232.570.500;A02.835.232;16883463
A02.835.232.570.500;A02.835.232.570;16883463
A02.835.232.570.500;A02.835.232.570.500;16883463
A02.835.232.781.375;A02;16855509
A02.835.232.781.375;A02.835;16855509
A02.835.232.781.375;A02.835.232;16855509
A02.835.232.781.375;A02.835.232.781;16855509
A02.835.232.781.375;A02.835.232.781.375;16855509
A11.284.187.520.300.460.470;A11;16847944
A11.284.187.520.300.460.470;A11.284;16847944
A11.284.187.520.300.460.470;A11.284.187;16847944
A11.284.187.520.300.460.470;A11.284.187.520;16847944
A11.284.187.520.300.460.470;A11.284.187.520.300;16847944
A11.284.187.520.300.460.470;A11.284.187.520.300.460;16847944
A11.284.187.520.300.460.470;A11.284.187.520.300.460.470;16847944
A02.835.232.834.151;A02;16835582
A02.835.232.834.151;A02.835;16835582
A02.835.232.834.151;A02.835.232;16835582
A02.835.232.834.151;A02.835.232.834;16835582
A02.835.232.834.151;A02.835.232.834.151;16835582
A11.284.430.214.190;A11;16825116
A11.284.430.214.190;A11.284;16825116
A11.284.430.214.190;A11.284.430;16825116
A11.284.430.214.190;A11.284.430.214;16825116
A11.284.430.214.190;A11.284.430.214.190;16825116
A11.500;A11;16825116
A11.500;A11.500;16825116
A11.329.830;A11;16825116
A11.329.830;A11.329;16825116
A11.329.830;A11.329.830;16825116
A02.880;A02;16825116
A02.880;A02.880;16825116
A02.835.583.475;A02;16822642
A02.835.583.475;A02.835;16822642
A02.835.583.475;A02.835.583;16822642
A02.835.583.475;A02.835.583.475;16822642
A02.835.232.781.324.665;A02;16813033
A02.835.232.781.324.665;A02.835;16813033
A02.835.232.781.324.665;A02.835.232;16813033
A02.835.232.781.324.665;A02.835.232.781;16813033
A02.835.232.781.324.665;A02.835.232.781.324;16813033
A02.835.232.781.324.665;A02.835.232.781.324.665;16813033
A04.531.378;A04;16813033
A04.531.378;A04.531;16813033
A04.531.378;A04.531.378;16813033
A02.835.232.043.825.108;A02;16810549
A02.835.232.043.825.108;A02.835;16810549
A02.835.232.043.825.108;A02.835.232;16810549
A02.835.232.043.825.108;A02.835.232.043;16810549
A02.835.232.043.825.108;A02.835.232.043.825;16810549
A02.835.232.043.825.108;A02.835.232.043.825.108;16810549
A02.835.583.411;A02;16810549
A02.835.583.411;A02.835;16810549
A02.835.583.411;A02.835.583;16810549
A02.835.583.411;A02.835.583.411;16810549
A02.835.232.043.650.624;A02;16789466
A02.835.232.043.650.624;A02.835;16789466
A02.835.232.043.650.624;A02.835.232;16789466
A02.835.232.043.650.624;A02.835.232.043;16789466
A02.835.232.043.650.624;A02.835.232.043.650;16789466
A02.835.232.043.650.624;A02.835.232.043.650.624;16789466
A02.835.232.730.500;A02;16789466
A02.835.232.730.500;A02.835;16789466
A02.835.232.730.500;A02.835.232;16789466
A02.835.232.730.500;A02.835.232.730;16789466
A02.835.232.730.500;A02.835.232.730.500;16789466
A02.835.232.043.150;A02;16770589
A02.835.232.043.150;A02.835;16770589
A02.835.232.043.150;A02.835.232;16770589
A02.835.232.043.150;A02.835.232.043;16770589
A02.835.232.043.150;A02.835.232.043.150;16770589
A01.378.800.875;A01;16757932
A01.378.800.875;A01.378;16757932
A01.378.800.875;A01.378.800;16757932
A01.378.800.875;A01.378.800.875;16757932
A02.835.232.043.650.321;A02;16736146
A02.835.232.043.650.321;A02.835;16736146
A02.835.232.043.650.321;A02.835.232;16736146
A02.835.232.043.650.321;A02.835.232.043;16736146
A02.835.232.043.650.321;A02.835.232.043.650;16736146
A02.835.232.043.650.321;A02.835.232.043.650.321;16736146
A02.835.232.043.650.883;A02;16736146
A02.835.232.043.650.883;A02.835;16736146
A02.835.232.043.650.883;A02.835.232;16736146
A02.835.232.043.650.883;A02.835.232.043;16736146
A02.835.232.043.650.883;A02.835.232.043.650;16736146
A02.835.232.043.650.883;A02.835.232.043.650.883;16736146
A02.835.583.378.062;A02;16724184
A02.835.583.378.062;A02.835;16724184
A02.835.583.378.062;A02.835.583;16724184
A02.835.583.378.062;A02.835.583.378;16724184
A02.835.583.378.062;A02.835.583.378.062;16724184
A02.835.583.475;A02;16724184
A02.835.583.475;A02.835;16724184
A02.835.583.475;A02.835.583;16724184
A02.835.583.475;A02.835.583.475;16724184
A02.835.232.043.650.883;A02;16724184
A02.835.232.043.650.883;A02.835;16724184
A02.835.232.043.650.883;A02.835.232;16724184
A02.835.232.043.650.883;A02.835.232.043;16724184
A02.835.232.043.650.883;A02.835.232.043.650;16724184
A02.835.232.043.650.883;A02.835.232.043.650.883;16724184
A02.835.232.570.500;A02;16721537
A02.835.232.570.500;A02.835;16721537
A02.835.232.570.500;A02.835.232;16721537
A02.835.232.570.500;A02.835.232.570;16721537
A02.835.232.570.500;A02.835.232.570.500;16721537
A11.329.372.700;A11;16626367
A11.329.372.700;A11.329;16626367
A11.329.372.700;A11.329.372;16626367
A11.329.372.700;A11.329.372.700;16626367
A11.627.482.700;A11;16626367
A11.627.482.700;A11.627;16626367
A11.627.482.700;A11.627.482;16626367
A11.627.482.700;A11.627.482.700;16626367
A02.835.232.781.324.995;A02;16618665
A02.835.232.781.324.995;A02.835;16618665
A02.835.232.781.324.995;A02.835.232;16618665
A02.835.232.781.324.995;A02.835.232.781;16618665
A02.835.232.781.324.995;A02.835.232.781.324;16618665
A02.835.232.781.324.995;A02.835.232.781.324.995;16618665
A02.835.232.043.300.800;A02;16613755
A02.835.232.043.300.800;A02.835;16613755
A02.835.232.043.300.800;A02.835.232;16613755
A02.835.232.043.300.800;A02.835.232.043;16613755
A02.835.232.043.300.800;A02.835.232.043.300;16613755
A02.835.232.043.300.800;A02.835.232.043.300.800;16613755
A02.835.232.043.650.321;A02;16598336
A02.835.232.043.650.321;A02.835;16598336
A02.835.232.043.650.321;A02.835.232;16598336
A02.835.232.043.650.321;A02.835.232.043;16598336
A02.835.232.043.650.321;A02.835.232.043.650;16598336
A02.835.232.043.650.321;A02.835.232.043.650.321;16598336
A02.835.232.043.650.883;A02;16598336
A02.835.232.043.650.883;A02.835;16598336
A02.835.232.043.650.883;A02.835.232;16598336
A02.835.232.043.650.883;A02.835.232.043;16598336
A02.835.232.043.650.883;A02.835.232.043.650;16598336
A02.835.232.043.650.883;A02.835.232.043.650.883;16598336
A01.378.800.667.430;A01;16568530
A01.378.800.667.430;A01.378;16568530
A01.378.800.667.430;A01.378.800;16568530
A01.378.800.667.430;A01.378.800.667;16568530
A01.378.800.667.430;A01.378.800.667.430;16568530
A02.835.232.043.150;A02;16567792
A02.835.232.043.150;A02.835;16567792
A02.835.232.043.150;A02.835.232;16567792
A02.835.232.043.150;A02.835.232.043;16567792
A02.835.232.043.150;A02.835.232.043.150;16567792
A02.835.232.087.090.700;A02;16567792
A02.835.232.087.090.700;A02.835;16567792
A02.835.232.087.090.700;A02.835.232;16567792
A02.835.232.087.090.700;A02.835.232.087;16567792
A02.835.232.087.090.700;A02.835.232.087.090;16567792
A02.835.232.087.090.700;A02.835.232.087.090.700;16567792
A02.835.232.043.650.883;A02;16567792
A02.835.232.043.650.883;A02.835;16567792
A02.835.232.043.650.883;A02.835.232;16567792
A02.835.232.043.650.883;A02.835.232.043;16567792
A02.835.232.043.650.883;A02.835.232.043.650;16567792
A02.835.232.043.650.883;A02.835.232.043.650.883;16567792
A02.835.232.043.150;A02;16541735
A02.835.232.043.150;A02.835;16541735
A02.835.232.043.150;A02.835.232;16541735
A02.835.232.043.150;A02.835.232.043;16541735
A02.835.232.043.150;A02.835.232.043.150;16541735
A02.835.232.781;A02;16537935
A02.835.232.781;A02.835;16537935
A02.835.232.781;A02.835.232;16537935
A02.835.232.781;A02.835.232.781;16537935
A02.880;A02;16514850
A02.880;A02.880;16514850
A02.835.232.043.825.434;A02;16505711
A02.835.232.043.825.434;A02.835;16505711
A02.835.232.043.825.434;A02.835.232;16505711
A02.835.232.043.825.434;A02.835.232.043;16505711
A02.835.232.043.825.434;A02.835.232.043.825;16505711
A02.835.232.043.825.434;A02.835.232.043.825.434;16505711
A02.835.232.043.825;A02;16505711
A02.835.232.043.825;A02.835;16505711
A02.835.232.043.825;A02.835.232;16505711
A02.835.232.043.825;A02.835.232.043;16505711
A02.835.232.043.825;A02.835.232.043.825;16505711
A02.835.232.781;A02;16504447
A02.835.232.781;A02.835;16504447
A02.835.232.781;A02.835.232;16504447
A02.835.232.781;A02.835.232.781;16504447
A02.835.232.043.650.321;A02;16498021
A02.835.232.043.650.321;A02.835;16498021
A02.835.232.043.650.321;A02.835.232;16498021
A02.835.232.043.650.321;A02.835.232.043;16498021
A02.835.232.043.650.321;A02.835.232.043.650;16498021
A02.835.232.043.650.321;A02.835.232.043.650.321;16498021
A01.378.610.450;A01;16485448
A01.378.610.450;A01.378;16485448
A01.378.610.450;A01.378.610;16485448
A01.378.610.450;A01.378.610.450;16485448
A11.500;A11;16479604
A11.500;A11.500;16479604
A11.251.860;A11;16479604
A11.251.860;A11.251;16479604
A11.251.860;A11.251.860;16479604
A02.165.407.150;A02;16470455
A02.165.407.150;A02.165;16470455
A02.165.407.150;A02.165.407;16470455
A02.165.407.150;A02.165.407.150;16470455
A02.835.583.192;A02;16470455
A02.835.583.192;A02.835;16470455
A02.835.583.192;A02.835.583;16470455
A02.835.583.192;A02.835.583.192;16470455
A02.835.232.087.090.400;A02;16470455
A02.835.232.087.090.400;A02.835;16470455
A02.835.232.087.090.400;A02.835.232;16470455
A02.835.232.087.090.400;A02.835.232.087;16470455
A02.835.232.087.090.400;A02.835.232.087.090;16470455
A02.835.232.087.090.400;A02.835.232.087.090.400;16470455
A11.500;A11;16465417
A11.500;A11.500;16465417
A02.835.232.043.150;A02;16434839
A02.835.232.043.150;A02.835;16434839
A02.835.232.043.150;A02.835.232;16434839
A02.835.232.043.150;A02.835.232.043;16434839
A02.835.232.043.150;A02.835.232.043.150;16434839
A02.835.583.475;A02;16381287
A02.835.583.475;A02.835;16381287
A02.835.583.475;A02.835.583;16381287
A02.835.583.475;A02.835.583.475;16381287
A02.835.232.043.825;A02;16365491
A02.835.232.043.825;A02.835;16365491
A02.835.232.043.825;A02.835.232;16365491
A02.835.232.043.825;A02.835.232.043;16365491
A02.835.232.043.825;A02.835.232.043.825;16365491
A11.284.187.520.300.325.360;A11;16364097
A11.284.187.520.300.325.360;A11.284;16364097
A11.284.187.520.300.325.360;A11.284.187;16364097
A11.284.187.520.300.325.360;A11.284.187.520;16364097
A11.284.187.520.300.325.360;A11.284.187.520.300;16364097
A11.284.187.520.300.325.360;A11.284.187.520.300.325;16364097
A11.284.187.520.300.325.360;A11.284.187.520.300.325.360;16364097
A11.284.187.520.300.280.285;A11;16364097
A11.284.187.520.300.280.285;A11.284;16364097
A11.284.187.520.300.280.285;A11.284.187;16364097
A11.284.187.520.300.280.285;A11.284.187.520;16364097
A11.284.187.520.300.280.285;A11.284.187.520.300;16364097
A11.284.187.520.300.280.285;A11.284.187.520.300.280;16364097
A11.284.187.520.300.280.285;A11.284.187.520.300.280.285;16364097
A11.251;A11;16307183
A11.251;A11.251;16307183
A11.329.830.500;A11;16307183
A11.329.830.500;A11.329;16307183
A11.329.830.500;A11.329.830;16307183
A11.329.830.500;A11.329.830.500;16307183
A11.872.590.500;A11;16307183
A11.872.590.500;A11.872;16307183
A11.872.590.500;A11.872.590;16307183
A11.872.590.500;A11.872.590.500;16307183
A11.329.629;A11;16307183
A11.329.629;A11.329;16307183
A11.329.629;A11.329.629;16307183
A02.835.232.570.500;A02;16277171
A02.835.232.570.500;A02.835;16277171
A02.835.232.570.500;A02.835.232;16277171
A02.835.232.570.500;A02.835.232.570;16277171
A02.835.232.570.500;A02.835.232.570.500;16277171
A11.284.149;A11;16251041
A11.284.149;A11.284;16251041
A11.284.149;A11.284.149;16251041
A11.284.430.214;A11;16251041
A11.284.430.214;A11.284;16251041
A11.284.430.214;A11.284.430;16251041
A11.284.430.214;A11.284.430.214;16251041
A11.500;A11;16251041
A11.500;A11.500;16251041
A02.835.232.043.650.883;A02;16237910
A02.835.232.043.650.883;A02.835;16237910
A02.835.232.043.650.883;A02.835.232;16237910
A02.835.232.043.650.883;A02.835.232.043;16237910
A02.835.232.043.650.883;A02.835.232.043.650;16237910
A02.835.232.043.650.883;A02.835.232.043.650.883;16237910
A01.378.800.667.430;A01;16196529
A01.378.800.667.430;A01.378;16196529
A01.378.800.667.430;A01.378.800;16196529
A01.378.800.667.430;A01.378.800.667;16196529
A01.378.800.667.430;A01.378.800.667.430;16196529
A07.015.114.444;A07;16187151
A07.015.114.444;A07.015;16187151
A07.015.114.444;A07.015.114;16187151
A07.015.114.444;A07.015.114.444;16187151
A02.835.232.834.717;A02;16187151
A02.835.232.834.717;A02.835;16187151
A02.835.232.834.717;A02.835.232;16187151
A02.835.232.834.717;A02.835.232.834;16187151
A02.835.232.834.717;A02.835.232.834.717;16187151
A08.800.050.050.275;A08;16181601
A08.800.050.050.275;A08.800;16181601
A08.800.050.050.275;A08.800.050;16181601
A08.800.050.050.275;A08.800.050.050;16181601
A08.800.050.050.275;A08.800.050.050.275;16181601
A08.800.050.600.149;A08;16181601
A08.800.050.600.149;A08.800;16181601
A08.800.050.600.149;A08.800.050;16181601
A08.800.050.600.149;A08.800.050.600;16181601
A08.800.050.600.149;A08.800.050.600.149;16181601
A08.800.800.060.275;A08;16181601
A08.800.800.060.275;A08.800;16181601
A08.800.800.060.275;A08.800.800;16181601
A08.800.800.060.275;A08.800.800.060;16181601
A08.800.800.060.275;A08.800.800.060.275;16181601
A08.800.800.120.250;A08;16181601
A08.800.800.120.250;A08.800;16181601
A08.800.800.120.250;A08.800.800;16181601
A08.800.800.120.250;A08.800.800.120;16181601
A08.800.800.120.250;A08.800.800.120.250;16181601
A08.800.050.050.337;A08;16181601
A08.800.050.050.337;A08.800;16181601
A08.800.050.050.337;A08.800.050;16181601
A08.800.050.050.337;A08.800.050.050;16181601
A08.800.050.050.337;A08.800.050.050.337;16181601
A08.800.050.600.387;A08;16181601
A08.800.050.600.387;A08.800;16181601
A08.800.050.600.387;A08.800.050;16181601
A08.800.050.600.387;A08.800.050.600;16181601
A08.800.050.600.387;A08.800.050.600.387;16181601
A08.800.800.060.337;A08;16181601
A08.800.800.060.337;A08.800;16181601
A08.800.800.060.337;A08.800.800;16181601
A08.800.800.060.337;A08.800.800.060;16181601
A08.800.800.060.337;A08.800.800.060.337;16181601
A08.800.800.120.290;A08;16181601
A08.800.800.120.290;A08.800;16181601
A08.800.800.120.290;A08.800.800;16181601
A08.800.800.120.290;A08.800.800.120;16181601
A08.800.800.120.290;A08.800.800.120.290;16181601
A02.835.232.781.885;A02;16181601
A02.835.232.781.885;A02.835;16181601
A02.835.232.781.885;A02.835.232;16181601
A02.835.232.781.885;A02.835.232.781;16181601
A02.835.232.781.885;A02.835.232.781.885;16181601
A08.800.800.120.760;A08;16181601
A08.800.800.120.760;A08.800;16181601
A08.800.800.120.760;A08.800.800;16181601
A08.800.800.120.760;A08.800.800.120;16181601
A08.800.800.120.760;A08.800.800.120.760;16181601
A08.800.050.050.925;A08;16181601
A08.800.050.050.925;A08.800;16181601
A08.800.050.050.925;A08.800.050;16181601
A08.800.050.050.925;A08.800.050.050;16181601
A08.800.050.050.925;A08.800.050.050.925;16181601
A08.800.050.600.825;A08;16181601
A08.800.050.600.825;A08.800;16181601
A08.800.050.600.825;A08.800.050;16181601
A08.800.050.600.825;A08.800.050.600;16181601
A08.800.050.600.825;A08.800.050.600.825;16181601
A08.800.800.060.920;A08;16181601
A08.800.800.060.920;A08.800;16181601
A08.800.800.060.920;A08.800.800;16181601
A08.800.800.060.920;A08.800.800.060;16181601
A08.800.800.060.920;A08.800.800.060.920;16181601
A08.800.800.120.900;A08;16181601
A08.800.800.120.900;A08.800;16181601
A08.800.800.120.900;A08.800.800;16181601
A08.800.800.120.900;A08.800.800.120;16181601
A08.800.800.120.900;A08.800.800.120.900;16181601
A11.118.637.555.652;A11;16153456
A11.118.637.555.652;A11.118;16153456
A11.118.637.555.652;A11.118.637;16153456
A11.118.637.555.652;A11.118.637.555;16153456
A11.118.637.555.652;A11.118.637.555.652;16153456
A11.148.580;A11;16153456
A11.148.580;A11.148;16153456
A11.148.580;A11.148.580;16153456
A11.627.624;A11;16153456
A11.627.624;A11.627;16153456
A11.627.624;A11.627.624;16153456
A11.733.547;A11;16153456
A11.733.547;A11.733;16153456
A11.733.547;A11.733.547;16153456
A15.145.229.637.555.652;A15;16153456
A15.145.229.637.555.652;A15.145;16153456
A15.145.229.637.555.652;A15.145.229;16153456
A15.145.229.637.555.652;A15.145.229.637;16153456
A15.145.229.637.555.652;A15.145.229.637.555;16153456
A15.145.229.637.555.652;A15.145.229.637.555.652;16153456
A15.378.316.580;A15;16153456
A15.378.316.580;A15.378;16153456
A15.378.316.580;A15.378.316;16153456
A15.378.316.580;A15.378.316.580;16153456
A15.382.490.555.652;A15;16153456
A15.382.490.555.652;A15.382;16153456
A15.382.490.555.652;A15.382.490;16153456
A15.382.490.555.652;A15.382.490.555;16153456
A15.382.490.555.652;A15.382.490.555.652;16153456
A15.382.670.547;A15;16153456
A15.382.670.547;A15.382;16153456
A15.382.670.547;A15.382.670;16153456
A15.382.670.547;A15.382.670.547;16153456
A15.382.680.547;A15;16153456
A15.382.680.547;A15.382;16153456
A15.382.680.547;A15.382.680;16153456
A15.382.680.547;A15.382.680.547;16153456
A11.329.372.700;A11;16153456
A11.329.372.700;A11.329;16153456
A11.329.372.700;A11.329.372;16153456
A11.329.372.700;A11.329.372.700;16153456
A11.627.482.700;A11;16153456
A11.627.482.700;A11.627;16153456
A11.627.482.700;A11.627.482;16153456
A11.627.482.700;A11.627.482.700;16153456
A11.329.830;A11;16153456
A11.329.830;A11.329;16153456
A11.329.830;A11.329.830;16153456
A02.835.232.043.825.434;A02;16140443
A02.835.232.043.825.434;A02.835;16140443
A02.835.232.043.825.434;A02.835.232;16140443
A02.835.232.043.825.434;A02.835.232.043;16140443
A02.835.232.043.825.434;A02.835.232.043.825;16140443
A02.835.232.043.825.434;A02.835.232.043.825.434;16140443
A01.378.800.667.572;A01;16140443
A01.378.800.667.572;A01.378;16140443
A01.378.800.667.572;A01.378.800;16140443
A01.378.800.667.572;A01.378.800.667;16140443
A01.378.800.667.572;A01.378.800.667.572;16140443
A01.378.610.050;A01;16131904
A01.378.610.050;A01.378;16131904
A01.378.610.050;A01.378.610;16131904
A01.378.610.050;A01.378.610.050;16131904
A02.835.232.043.650.883;A02;16131904
A02.835.232.043.650.883;A02.835;16131904
A02.835.232.043.650.883;A02.835.232;16131904
A02.835.232.043.650.883;A02.835.232.043;16131904
A02.835.232.043.650.883;A02.835.232.043.650;16131904
A02.835.232.043.650.883;A02.835.232.043.650.883;16131904
A02.880;A02;16131884
A02.880;A02.880;16131884
A02.835.583;A02;16131880
A02.835.583;A02.835;16131880
A02.835.583;A02.835.583;16131880
A02.835.232.043.150;A02;16131879
A02.835.232.043.150;A02.835;16131879
A02.835.232.043.150;A02.835.232;16131879
A02.835.232.043.150;A02.835.232.043;16131879
A02.835.232.043.150;A02.835.232.043.150;16131879
A02.835.583;A02;16131879
A02.835.583;A02.835;16131879
A02.835.583;A02.835.583;16131879
A02.835.232.087.090.700;A02;16131879
A02.835.232.087.090.700;A02.835;16131879
A02.835.232.087.090.700;A02.835.232;16131879
A02.835.232.087.090.700;A02.835.232.087;16131879
A02.835.232.087.090.700;A02.835.232.087.090;16131879
A02.835.232.087.090.700;A02.835.232.087.090.700;16131879
A02.835.232.043.650.883;A02;16131879
A02.835.232.043.650.883;A02.835;16131879
A02.835.232.043.650.883;A02.835.232;16131879
A02.835.232.043.650.883;A02.835.232.043;16131879
A02.835.232.043.650.883;A02.835.232.043.650;16131879
A02.835.232.043.650.883;A02.835.232.043.650.883;16131879
A03.556.124.684.249;A03;16131865
A03.556.124.684.249;A03.556;16131865
A03.556.124.684.249;A03.556.124;16131865
A03.556.124.684.249;A03.556.124.684;16131865
A03.556.124.684.249;A03.556.124.684.249;16131865
A03.556.249.124;A03;16131865
A03.556.249.124;A03.556;16131865
A03.556.249.124;A03.556.249;16131865
A03.556.249.124;A03.556.249.124;16131865
A02.835.232.834.717;A02;16131865
A02.835.232.834.717;A02.835;16131865
A02.835.232.834.717;A02.835.232;16131865
A02.835.232.834.717;A02.835.232.834;16131865
A02.835.232.834.717;A02.835.232.834.717;16131865
A02.835.232.834.717;A02;16131681
A02.835.232.834.717;A02.835;16131681
A02.835.232.834.717;A02.835.232;16131681
A02.835.232.834.717;A02.835.232.834;16131681
A02.835.232.834.717;A02.835.232.834.717;16131681
A15.382.216;A15;16075178
A15.382.216;A15.382;16075178
A15.382.216;A15.382.216;16075178
A02.835.232;A02;16075178
A02.835.232;A02.835;16075178
A02.835.232;A02.835.232;16075178
A10.165.265;A10;16075178
A10.165.265;A10.165;16075178
A10.165.265;A10.165.265;16075178
A11.118.637.555.652;A11;16024207
A11.118.637.555.652;A11.118;16024207
A11.118.637.555.652;A11.118.637;16024207
A11.118.637.555.652;A11.118.637.555;16024207
A11.118.637.555.652;A11.118.637.555.652;16024207
A11.148.580;A11;16024207
A11.148.580;A11.148;16024207
A11.148.580;A11.148.580;16024207
A11.627.624;A11;16024207
A11.627.624;A11.627;16024207
A11.627.624;A11.627.624;16024207
A11.733.547;A11;16024207
A11.733.547;A11.733;16024207
A11.733.547;A11.733.547;16024207
A15.145.229.637.555.652;A15;16024207
A15.145.229.637.555.652;A15.145;16024207
A15.145.229.637.555.652;A15.145.229;16024207
A15.145.229.637.555.652;A15.145.229.637;16024207
A15.145.229.637.555.652;A15.145.229.637.555;16024207
A15.145.229.637.555.652;A15.145.229.637.555.652;16024207
A15.378.316.580;A15;16024207
A15.378.316.580;A15.378;16024207
A15.378.316.580;A15.378.316;16024207
A15.378.316.580;A15.378.316.580;16024207
A15.382.490.555.652;A15;16024207
A15.382.490.555.652;A15.382;16024207
A15.382.490.555.652;A15.382.490;16024207
A15.382.490.555.652;A15.382.490.555;16024207
A15.382.490.555.652;A15.382.490.555.652;16024207
A15.382.670.547;A15;16024207
A15.382.670.547;A15.382;16024207
A15.382.670.547;A15.382.670;16024207
A15.382.670.547;A15.382.670.547;16024207
A15.382.680.547;A15;16024207
A15.382.680.547;A15.382;16024207
A15.382.680.547;A15.382.680;16024207
A15.382.680.547;A15.382.680.547;16024207
A11.329.372.700;A11;16024207
A11.329.372.700;A11.329;16024207
A11.329.372.700;A11.329.372;16024207
A11.329.372.700;A11.329.372.700;16024207
A11.627.482.700;A11;16024207
A11.627.482.700;A11.627;16024207
A11.627.482.700;A11.627.482;16024207
A11.627.482.700;A11.627.482.700;16024207
A11.329.830;A11;16024207
A11.329.830;A11.329;16024207
A11.329.830;A11.329.830;16024207
A11.329.372.700;A11;15972958
A11.329.372.700;A11.329;15972958
A11.329.372.700;A11.329.372;15972958
A11.329.372.700;A11.329.372.700;15972958
A11.627.482.700;A11;15972958
A11.627.482.700;A11.627;15972958
A11.627.482.700;A11.627.482;15972958
A11.627.482.700;A11.627.482.700;15972958
A02.835.232.043.300;A02;15960914
A02.835.232.043.300;A02.835;15960914
A02.835.232.043.300;A02.835.232;15960914
A02.835.232.043.300;A02.835.232.043;15960914
A02.835.232.043.300;A02.835.232.043.300;15960914
A02.835.232.834;A02;15959356
A02.835.232.834;A02.835;15959356
A02.835.232.834;A02.835.232;15959356
A02.835.232.834;A02.835.232.834;15959356
A02.835.232.781.324.502.632;A02;15951883
A02.835.232.781.324.502.632;A02.835;15951883
A02.835.232.781.324.502.632;A02.835.232;15951883
A02.835.232.781.324.502.632;A02.835.232.781;15951883
A02.835.232.781.324.502.632;A02.835.232.781.324;15951883
A02.835.232.781.324.502.632;A02.835.232.781.324.502;15951883
A02.835.232.781.324.502.632;A02.835.232.781.324.502.632;15951883
A14.521.632;A14;15951883
A14.521.632;A14.521;15951883
A14.521.632;A14.521.632;15951883
A02.835.232.087.090.700;A02;15951074
A02.835.232.087.090.700;A02.835;15951074
A02.835.232.087.090.700;A02.835.232;15951074
A02.835.232.087.090.700;A02.835.232.087;15951074
A02.835.232.087.090.700;A02.835.232.087.090;15951074
A02.835.232.087.090.700;A02.835.232.087.090.700;15951074
A02.835.583.405.930;A02;15951074
A02.835.583.405.930;A02.835;15951074
A02.835.583.405.930;A02.835.583;15951074
A02.835.583.405.930;A02.835.583.405;15951074
A02.835.583.405.930;A02.835.583.405.930;15951074
A02.835.232.043.650.321;A02;15941172
A02.835.232.043.650.321;A02.835;15941172
A02.835.232.043.650.321;A02.835.232;15941172
A02.835.232.043.650.321;A02.835.232.043;15941172
A02.835.232.043.650.321;A02.835.232.043.650;15941172
A02.835.232.043.650.321;A02.835.232.043.650.321;15941172
A02.835.232.087.090.700;A02;15941172
A02.835.232.087.090.700;A02.835;15941172
A02.835.232.087.090.700;A02.835.232;15941172
A02.835.232.087.090.700;A02.835.232.087;15941172
A02.835.232.087.090.700;A02.835.232.087.090;15941172
A02.835.232.087.090.700;A02.835.232.087.090.700;15941172
A11.329.372.700;A11;15923579
A11.329.372.700;A11.329;15923579
A11.329.372.700;A11.329.372;15923579
A11.329.372.700;A11.329.372.700;15923579
A11.627.482.700;A11;15923579
A11.627.482.700;A11.627;15923579
A11.627.482.700;A11.627.482;15923579
