source;target;pmid
A11.251.860.180;A11.251.860.180;32236583
A11.251.210.190;A11;32235738
A11.251.210.190;A11.251;32235738
A11.251.210.190;A11.251.210;32235738
A11.251.210.190;A11.251.210.190;32235738
A11.251.860.180;A11;32235738
A11.251.860.180;A11.251;32235738
A11.251.860.180;A11.251.860;32235738
A11.251.860.180;A11.251.860.180;32235738
A11.329.629;A11;32235738
A11.329.629;A11.329;32235738
A11.329.629;A11.329.629;32235738
A11.251.210.190;A11;32235449
A11.251.210.190;A11.251;32235449
A11.251.210.190;A11.251.210;32235449
A11.251.210.190;A11.251.210.190;32235449
A11.251.860.180;A11;32235449
A11.251.860.180;A11.251;32235449
A11.251.860.180;A11.251.860;32235449
A11.251.860.180;A11.251.860.180;32235449
A11.251.210.190;A11;32235073
A11.251.210.190;A11.251;32235073
A11.251.210.190;A11.251.210;32235073
A11.251.210.190;A11.251.210.190;32235073
A11.251.860.180;A11;32235073
A11.251.860.180;A11.251;32235073
A11.251.860.180;A11.251.860;32235073
A11.251.860.180;A11.251.860.180;32235073
A11.872.650;A11;32235073
A11.872.650;A11.872;32235073
A11.872.650;A11.872.650;32235073
A03.620;A03;32234918
A03.620;A03.620;32234918
A11.251.210.190;A11;32234750
A11.251.210.190;A11.251;32234750
A11.251.210.190;A11.251.210;32234750
A11.251.210.190;A11.251.210.190;32234750
A11.251.860.180;A11;32234750
A11.251.860.180;A11.251;32234750
A11.251.860.180;A11.251.860;32234750
A11.251.860.180;A11.251.860.180;32234750
A11.251.210.190;A11;32234710
A11.251.210.190;A11.251;32234710
A11.251.210.190;A11.251.210;32234710
A11.251.210.190;A11.251.210.190;32234710
A11.251.860.180;A11;32234710
A11.251.860.180;A11.251;32234710
A11.251.860.180;A11.251.860;32234710
A11.251.860.180;A11.251.860.180;32234710
A11.872.650;A11;32234710
A11.872.650;A11.872;32234710
A11.872.650;A11.872.650;32234710
A11.251.210.190;A11;32234488
A11.251.210.190;A11.251;32234488
A11.251.210.190;A11.251.210;32234488
A11.251.210.190;A11.251.210.190;32234488
A11.251.860.180;A11;32234488
A11.251.860.180;A11.251;32234488
A11.251.860.180;A11.251.860;32234488
A11.251.860.180;A11.251.860.180;32234488
A11.251.353;A11;32234488
A11.251.353;A11.251;32234488
A11.251.353;A11.251.353;32234488
A11.251.800;A11;32234488
A11.251.800;A11.251;32234488
A11.251.800;A11.251.800;32234488
A11.118.637.555.567.650;A11;32232912
A11.118.637.555.567.650;A11.118;32232912
A11.118.637.555.567.650;A11.118.637;32232912
A11.118.637.555.567.650;A11.118.637.555;32232912
A11.118.637.555.567.650;A11.118.637.555.567;32232912
A11.118.637.555.567.650;A11.118.637.555.567.650;32232912
A15.145.229.637.555.567.650;A15;32232912
A15.145.229.637.555.567.650;A15.145;32232912
A15.145.229.637.555.567.650;A15.145.229;32232912
A15.145.229.637.555.567.650;A15.145.229.637;32232912
A15.145.229.637.555.567.650;A15.145.229.637.555;32232912
A15.145.229.637.555.567.650;A15.145.229.637.555.567;32232912
A15.145.229.637.555.567.650;A15.145.229.637.555.567.650;32232912
A15.382.490.555.567.650;A15;32232912
A15.382.490.555.567.650;A15.382;32232912
A15.382.490.555.567.650;A15.382.490;32232912
A15.382.490.555.567.650;A15.382.490.555;32232912
A15.382.490.555.567.650;A15.382.490.555.567;32232912
A15.382.490.555.567.650;A15.382.490.555.567.650;32232912
A11.329.372;A11;32232912
A11.329.372;A11.329;32232912
A11.329.372;A11.329.372;32232912
A11.627.482;A11;32232912
A11.627.482;A11.627;32232912
A11.627.482;A11.627.482;32232912
A11.733.397;A11;32232912
A11.733.397;A11.733;32232912
A11.733.397;A11.733.397;32232912
A15.382.670.522;A15;32232912
A15.382.670.522;A15.382;32232912
A15.382.670.522;A15.382.670;32232912
A15.382.670.522;A15.382.670.522;32232912
A15.382.680.397;A15;32232912
A15.382.680.397;A15.382;32232912
A15.382.680.397;A15.382.680;32232912
A15.382.680.397;A15.382.680.397;32232912
A11.627.817;A11;32232912
A11.627.817;A11.627;32232912
A11.627.817;A11.627.817;32232912
A11.329.629;A11;32230926
A11.329.629;A11.329;32230926
A11.329.629;A11.329.629;32230926
A11.251.210;A11;32228978
A11.251.210;A11.251;32228978
A11.251.210;A11.251.210;32228978
A11.329.830.500;A11;32228978
A11.329.830.500;A11.329;32228978
A11.329.830.500;A11.329.830;32228978
A11.329.830.500;A11.329.830.500;32228978
A11.872.590.500;A11;32228978
A11.872.590.500;A11.872;32228978
A11.872.590.500;A11.872.590;32228978
A11.872.590.500;A11.872.590.500;32228978
A11.251.210.190;A11;32223957
A11.251.210.190;A11.251;32223957
A11.251.210.190;A11.251.210;32223957
A11.251.210.190;A11.251.210.190;32223957
A11.251.860.180;A11;32223957
A11.251.860.180;A11.251;32223957
A11.251.860.180;A11.251.860;32223957
A11.251.860.180;A11.251.860.180;32223957
A11.251.210.190;A11;32222939
A11.251.210.190;A11.251;32222939
A11.251.210.190;A11.251.210;32222939
A11.251.210.190;A11.251.210.190;32222939
A11.251.860.180;A11;32222939
A11.251.860.180;A11.251;32222939
A11.251.860.180;A11.251.860;32222939
A11.251.860.180;A11.251.860.180;32222939
A11.251.210.190;A11;32221769
A11.251.210.190;A11.251;32221769
A11.251.210.190;A11.251.210;32221769
A11.251.210.190;A11.251.210.190;32221769
A11.251.860.180;A11;32221769
A11.251.860.180;A11.251;32221769
A11.251.860.180;A11.251.860;32221769
A11.251.860.180;A11.251.860.180;32221769
A11.329.372.700;A11;32221769
A11.329.372.700;A11.329;32221769
A11.329.372.700;A11.329.372;32221769
A11.329.372.700;A11.329.372.700;32221769
A11.627.482.700;A11;32221769
A11.627.482.700;A11.627;32221769
A11.627.482.700;A11.627.482;32221769
A11.627.482.700;A11.627.482.700;32221769
A11.251.210.190;A11;32220541
A11.251.210.190;A11.251;32220541
A11.251.210.190;A11.251.210;32220541
A11.251.210.190;A11.251.210.190;32220541
A11.251.860.180;A11;32220541
A11.251.860.180;A11.251;32220541
A11.251.860.180;A11.251.860;32220541
A11.251.860.180;A11.251.860.180;32220541
A11.329.372;A11;32220541
A11.329.372;A11.329;32220541
A11.329.372;A11.329.372;32220541
A11.627.482;A11;32220541
A11.627.482;A11.627;32220541
A11.627.482;A11.627.482;32220541
A11.733.397;A11;32220541
A11.733.397;A11.733;32220541
A11.733.397;A11.733.397;32220541
A15.382.670.522;A15;32220541
A15.382.670.522;A15.382;32220541
A15.382.670.522;A15.382.670;32220541
A15.382.670.522;A15.382.670.522;32220541
A15.382.680.397;A15;32220541
A15.382.680.397;A15.382;32220541
A15.382.680.397;A15.382.680;32220541
A15.382.680.397;A15.382.680.397;32220541
A11.251.210.190;A11;32219144
A11.251.210.190;A11.251;32219144
A11.251.210.190;A11.251.210;32219144
A11.251.210.190;A11.251.210.190;32219144
A11.251.860.180;A11;32219144
A11.251.860.180;A11.251;32219144
A11.251.860.180;A11.251.860;32219144
A11.251.860.180;A11.251.860.180;32219144
A11.251.210.190.630;A11;32218704
A11.251.210.190.630;A11.251;32218704
A11.251.210.190.630;A11.251.210;32218704
A11.251.210.190.630;A11.251.210.190;32218704
A11.251.210.190.630;A11.251.210.190.630;32218704
A11.329.629;A11;32218704
A11.329.629;A11.329;32218704
A11.329.629;A11.329.629;32218704
A08.186.211.180.405;A08;32218277
A08.186.211.180.405;A08.186;32218277
A08.186.211.180.405;A08.186.211;32218277
A08.186.211.180.405;A08.186.211.180;32218277
A08.186.211.180.405;A08.186.211.180.405;32218277
A08.186.211.200.885.287.500.345;A08;32218277
A08.186.211.200.885.287.500.345;A08.186;32218277
A08.186.211.200.885.287.500.345;A08.186.211;32218277
A08.186.211.200.885.287.500.345;A08.186.211.200;32218277
A08.186.211.200.885.287.500.345;A08.186.211.200.885;32218277
A08.186.211.200.885.287.500.345;A08.186.211.200.885.287;32218277
A08.186.211.200.885.287.500.345;A08.186.211.200.885.287.500;32218277
A08.186.211.200.885.287.500.345;A08.186.211.200.885.287.500.345;32218277
A11.118.637.555;A11;32215805
A11.118.637.555;A11.118;32215805
A11.118.637.555;A11.118.637;32215805
A11.118.637.555;A11.118.637.555;32215805
A15.145.229.637.555;A15;32215805
A15.145.229.637.555;A15.145;32215805
A15.145.229.637.555;A15.145.229;32215805
A15.145.229.637.555;A15.145.229.637;32215805
A15.145.229.637.555;A15.145.229.637.555;32215805
A15.382.490.555;A15;32215805
A15.382.490.555;A15.382;32215805
A15.382.490.555;A15.382.490;32215805
A15.382.490.555;A15.382.490.555;32215805
A11.251.210.190;A11;32210707
A11.251.210.190;A11.251;32210707
A11.251.210.190;A11.251.210;32210707
A11.251.210.190;A11.251.210.190;32210707
A11.251.860.180;A11;32210707
A11.251.860.180;A11.251;32210707
A11.251.860.180;A11.251.860;32210707
A11.251.860.180;A11.251.860.180;32210707
A11.284;A11;32210707
A11.284;A11.284;32210707
A11.251.860;A11;32207565
A11.251.860;A11.251;32207565
A11.251.860;A11.251.860;32207565
A11.251.210.190;A11;32207235
A11.251.210.190;A11.251;32207235
A11.251.210.190;A11.251.210;32207235
A11.251.210.190;A11.251.210.190;32207235
A11.251.860.180;A11;32207235
A11.251.860.180;A11.251;32207235
A11.251.860.180;A11.251.860;32207235
A11.251.860.180;A11.251.860.180;32207235
A02.835.232.834.892;A02;32205783
A02.835.232.834.892;A02.835;32205783
A02.835.232.834.892;A02.835.232;32205783
A02.835.232.834.892;A02.835.232.834;32205783
A02.835.232.834.892;A02.835.232.834.892;32205783
A11.284.430.214.190.750;A11;32204077
A11.284.430.214.190.750;A11.284;32204077
A11.284.430.214.190.750;A11.284.430;32204077
A11.284.430.214.190.750;A11.284.430.214;32204077
A11.284.430.214.190.750;A11.284.430.214.190;32204077
A11.284.430.214.190.750;A11.284.430.214.190.750;32204077
A17.815.180;A17;32204077
A17.815.180;A17.815;32204077
A17.815.180;A17.815.180;32204077
A11.329.228;A11;32204077
A11.329.228;A11.329;32204077
A11.329.228;A11.329.228;32204077
A11.251.210.100.550;A11;32204077
A11.251.210.100.550;A11.251;32204077
A11.251.210.100.550;A11.251.210;32204077
A11.251.210.100.550;A11.251.210.100;32204077
A11.251.210.100.550;A11.251.210.100.550;32204077
A11.329.228.100.550;A11;32204077
A11.329.228.100.550;A11.329;32204077
A11.329.228.100.550;A11.329.228;32204077
A11.329.228.100.550;A11.329.228.100;32204077
A11.329.228.100.550;A11.329.228.100.550;32204077
A02.835.232;A02;32204059
A02.835.232;A02.835;32204059
A02.835.232;A02.835.232;32204059
A10.165.265;A10;32204059
A10.165.265;A10.165;32204059
A10.165.265;A10.165.265;32204059
A11.251.210.190;A11;32204059
A11.251.210.190;A11.251;32204059
A11.251.210.190;A11.251.210;32204059
A11.251.210.190;A11.251.210.190;32204059
A11.251.860.180;A11;32204059
A11.251.860.180;A11.251;32204059
A11.251.860.180;A11.251.860;32204059
A11.251.860.180;A11.251.860.180;32204059
A11.329.629;A11;32204059
A11.329.629;A11.329;32204059
A11.329.629;A11.329.629;32204059
A11.251.210.190;A11;32204022
A11.251.210.190;A11.251;32204022
A11.251.210.190;A11.251.210;32204022
A11.251.210.190;A11.251.210.190;32204022
A11.251.860.180;A11;32204022
A11.251.860.180;A11.251;32204022
A11.251.860.180;A11.251.860;32204022
A11.251.860.180;A11.251.860.180;32204022
A11.251.210.190;A11;32203055
A11.251.210.190;A11.251;32203055
A11.251.210.190;A11.251.210;32203055
A11.251.210.190;A11.251.210.190;32203055
A11.251.860.180;A11;32203055
A11.251.860.180;A11.251;32203055
A11.251.860.180;A11.251.860;32203055
A11.251.860.180;A11.251.860.180;32203055
A11.251.210.190;A11;32202923
A11.251.210.190;A11.251;32202923
A11.251.210.190;A11.251.210;32202923
A11.251.210.190;A11.251.210.190;32202923
A11.251.860.180;A11;32202923
A11.251.860.180;A11.251;32202923
A11.251.860.180;A11.251.860;32202923
A11.251.860.180;A11.251.860.180;32202923
A11.251.210.190;A11;32200684
A11.251.210.190;A11.251;32200684
A11.251.210.190;A11.251.210;32200684
A11.251.210.190;A11.251.210.190;32200684
A11.251.860.180;A11;32200684
A11.251.860.180;A11.251;32200684
A11.251.860.180;A11.251.860;32200684
A11.251.860.180;A11.251.860.180;32200684
A11.251.210.190;A11;32199934
A11.251.210.190;A11.251;32199934
A11.251.210.190;A11.251.210;32199934
A11.251.210.190;A11.251.210.190;32199934
A11.251.860.180;A11;32199934
A11.251.860.180;A11.251;32199934
A11.251.860.180;A11.251.860;32199934
A11.251.860.180;A11.251.860.180;32199934
A02.835.583.475;A02;32198224
A02.835.583.475;A02.835;32198224
A02.835.583.475;A02.835.583;32198224
A02.835.583.475;A02.835.583.475;32198224
A11.251.860;A11;32197005
A11.251.860;A11.251;32197005
A11.251.860;A11.251.860;32197005
A11.251.210.190;A11;32196715
A11.251.210.190;A11.251;32196715
A11.251.210.190;A11.251.210;32196715
A11.251.210.190;A11.251.210.190;32196715
A11.251.860.180;A11;32196715
A11.251.860.180;A11.251;32196715
A11.251.860.180;A11.251.860;32196715
A11.251.860.180;A11.251.860.180;32196715
A11.251;A11;32196583
A11.251;A11.251;32196583
A11.251;A11;32196573
A11.251;A11.251;32196573
A11.251.210;A11;32196572
A11.251.210;A11.251;32196572
A11.251.210;A11.251.210;32196572
A02.835.232;A02;32196384
A02.835.232;A02.835;32196384
A02.835.232;A02.835.232;32196384
A10.165.265;A10;32196384
A10.165.265;A10.165;32196384
A10.165.265;A10.165.265;32196384
A11.251.210.190;A11;32196384
A11.251.210.190;A11.251;32196384
A11.251.210.190;A11.251.210;32196384
A11.251.210.190;A11.251.210.190;32196384
A11.251.860.180;A11;32196384
A11.251.860.180;A11.251;32196384
A11.251.860.180;A11.251.860;32196384
A11.251.860.180;A11.251.860.180;32196384
A11.251.210.190;A11;32194840
A11.251.210.190;A11.251;32194840
A11.251.210.190;A11.251.210;32194840
A11.251.210.190;A11.251.210.190;32194840
A11.251.860.180;A11;32194840
A11.251.860.180;A11.251;32194840
A11.251.860.180;A11.251.860;32194840
A11.251.860.180;A11.251.860.180;32194840
A04.760;A04;32193604
A04.760;A04.760;32193604
A10.615.550.760;A10;32193604
A10.615.550.760;A10.615;32193604
A10.615.550.760;A10.615.550;32193604
A10.615.550.760;A10.615.550.760;32193604
A11.284.430.214.190.875.564;A11;32193508
A11.284.430.214.190.875.564;A11.284;32193508
A11.284.430.214.190.875.564;A11.284.430;32193508
A11.284.430.214.190.875.564;A11.284.430.214;32193508
A11.284.430.214.190.875.564;A11.284.430.214.190;32193508
A11.284.430.214.190.875.564;A11.284.430.214.190.875;32193508
A11.284.430.214.190.875.564;A11.284.430.214.190.875.564;32193508
A11.284.835.626;A11;32193508
A11.284.835.626;A11.284;32193508
A11.284.835.626;A11.284.835;32193508
A11.284.835.626;A11.284.835.626;32193508
A11.251.860;A11;32193508
A11.251.860;A11.251;32193508
A11.251.860;A11.251.860;32193508
A11.251.210.190;A11;32190974
A11.251.210.190;A11.251;32190974
A11.251.210.190;A11.251.210;32190974
A11.251.210.190;A11.251.210.190;32190974
A11.251.860.180;A11;32190974
A11.251.860.180;A11.251;32190974
A11.251.860.180;A11.251.860;32190974
A11.251.860.180;A11.251.860.180;32190974
A11.251.210.190;A11;32188407
A11.251.210.190;A11.251;32188407
A11.251.210.190;A11.251.210;32188407
A11.251.210.190;A11.251.210.190;32188407
A11.251.860.180;A11;32188407
A11.251.860.180;A11.251;32188407
A11.251.860.180;A11.251.860;32188407
A11.251.860.180;A11.251.860.180;32188407
A11.251.210;A11;32187963
A11.251.210;A11.251;32187963
A11.251.210;A11.251.210;32187963
A11.251.210.190;A11;32187963
A11.251.210.190;A11.251;32187963
A11.251.210.190;A11.251.210;32187963
A11.251.210.190;A11.251.210.190;32187963
A11.251.860.180;A11;32187963
A11.251.860.180;A11.251;32187963
A11.251.860.180;A11.251.860;32187963
A11.251.860.180;A11.251.860.180;32187963
A11.251.210.190;A11;32186762
A11.251.210.190;A11.251;32186762
A11.251.210.190;A11.251.210;32186762
A11.251.210.190;A11.251.210.190;32186762
A11.251.860.180;A11;32186762
A11.251.860.180;A11.251;32186762
A11.251.860.180;A11.251.860;32186762
A11.251.860.180;A11.251.860.180;32186762
A02.835.232.043.150;A02;32185424
A02.835.232.043.150;A02.835;32185424
A02.835.232.043.150;A02.835.232;32185424
A02.835.232.043.150;A02.835.232.043;32185424
A02.835.232.043.150;A02.835.232.043.150;32185424
A02.835.232.043.650.883;A02;32185424
A02.835.232.043.650.883;A02.835;32185424
A02.835.232.043.650.883;A02.835.232;32185424
A02.835.232.043.650.883;A02.835.232.043;32185424
A02.835.232.043.650.883;A02.835.232.043.650;32185424
A02.835.232.043.650.883;A02.835.232.043.650.883;32185424
A11.251.210.190;A11;32183598
A11.251.210.190;A11.251;32183598
A11.251.210.190;A11.251.210;32183598
A11.251.210.190;A11.251.210.190;32183598
A11.251.860.180;A11;32183598
A11.251.860.180;A11.251;32183598
A11.251.860.180;A11.251.860;32183598
A11.251.860.180;A11.251.860.180;32183598
A11.251.210.190;A11;32183119
A11.251.210.190;A11.251;32183119
A11.251.210.190;A11.251.210;32183119
A11.251.210.190;A11.251.210.190;32183119
A11.251.860.180;A11;32183119
A11.251.860.180;A11.251;32183119
A11.251.860.180;A11.251.860;32183119
A11.251.860.180;A11.251.860.180;32183119
A11.284.430.106.279.345.190.160.845;A11;32183119
A11.284.430.106.279.345.190.160.845;A11.284;32183119
A11.284.430.106.279.345.190.160.845;A11.284.430;32183119
A11.284.430.106.279.345.190.160.845;A11.284.430.106;32183119
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279;32183119
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345;32183119
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345.190;32183119
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345.190.160;32183119
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345.190.160.845;32183119
A11.251.210.190;A11;32182129
A11.251.210.190;A11.251;32182129
A11.251.210.190;A11.251.210;32182129
A11.251.210.190;A11.251.210.190;32182129
A11.251.860.180;A11;32182129
A11.251.860.180;A11.251;32182129
A11.251.860.180;A11.251.860;32182129
A11.251.860.180;A11.251.860.180;32182129
A11.251.210.190;A11;32182087
A11.251.210.190;A11.251;32182087
A11.251.210.190;A11.251.210;32182087
A11.251.210.190;A11.251.210.190;32182087
A11.251.860.180;A11;32182087
A11.251.860.180;A11.251;32182087
A11.251.860.180;A11.251.860;32182087
A11.251.860.180;A11.251.860.180;32182087
A11.284.430.106;A11;32182087
A11.284.430.106;A11.284;32182087
A11.284.430.106;A11.284.430;32182087
A11.284.430.106;A11.284.430.106;32182087
A11.284.430.214.190.875.117;A11;32182087
A11.284.430.214.190.875.117;A11.284;32182087
A11.284.430.214.190.875.117;A11.284.430;32182087
A11.284.430.214.190.875.117;A11.284.430.214;32182087
A11.284.430.214.190.875.117;A11.284.430.214.190;32182087
A11.284.430.214.190.875.117;A11.284.430.214.190.875;32182087
A11.284.430.214.190.875.117;A11.284.430.214.190.875.117;32182087
A11.251.860;A11;32182087
A11.251.860;A11.251;32182087
A11.251.860;A11.251.860;32182087
A11.251.210.190;A11;32181480
A11.251.210.190;A11.251;32181480
A11.251.210.190;A11.251.210;32181480
A11.251.210.190;A11.251.210.190;32181480
A11.251.860.180;A11;32181480
A11.251.860.180;A11.251;32181480
A11.251.860.180;A11.251.860;32181480
A11.251.860.180;A11.251.860.180;32181480
A11.251.210.190;A11;32179199
A11.251.210.190;A11.251;32179199
A11.251.210.190;A11.251.210;32179199
A11.251.210.190;A11.251.210.190;32179199
A11.251.860.180;A11;32179199
A11.251.860.180;A11.251;32179199
A11.251.860.180;A11.251.860;32179199
A11.251.860.180;A11.251.860.180;32179199
A01.923.600;A01;32175896
A01.923.600;A01.923;32175896
A01.923.600;A01.923.600;32175896
A02.835.232.834.151;A02;32170991
A02.835.232.834.151;A02.835;32170991
A02.835.232.834.151;A02.835.232;32170991
A02.835.232.834.151;A02.835.232.834;32170991
A02.835.232.834.151;A02.835.232.834.151;32170991
A01.941.500;A01;32168064
A01.941.500;A01.941;32168064
A01.941.500;A01.941.500;32168064
A02.835.232.043.150;A02;32168064
A02.835.232.043.150;A02.835;32168064
A02.835.232.043.150;A02.835.232;32168064
A02.835.232.043.150;A02.835.232.043;32168064
A02.835.232.043.150;A02.835.232.043.150;32168064
A02.835.232.043.650.883;A02;32168064
A02.835.232.043.650.883;A02.835;32168064
A02.835.232.043.650.883;A02.835.232;32168064
A02.835.232.043.650.883;A02.835.232.043;32168064
A02.835.232.043.650.883;A02.835.232.043.650;32168064
A02.835.232.043.650.883;A02.835.232.043.650.883;32168064
A11.251.210.190;A11;32167028
A11.251.210.190;A11.251;32167028
A11.251.210.190;A11.251.210;32167028
A11.251.210.190;A11.251.210.190;32167028
A11.251.860.180;A11;32167028
A11.251.860.180;A11.251;32167028
A11.251.860.180;A11.251.860;32167028
A11.251.860.180;A11.251.860.180;32167028
A04.411;A04;32166453
A04.411;A04.411;32166453
A11.251.210.190;A11;32162720
A11.251.210.190;A11.251;32162720
A11.251.210.190;A11.251.210;32162720
A11.251.210.190;A11.251.210.190;32162720
A11.251.860.180;A11;32162720
A11.251.860.180;A11.251;32162720
A11.251.860.180;A11.251.860;32162720
A11.251.860.180;A11.251.860.180;32162720
A01.923.047.025.600.573;A01;32157021
A01.923.047.025.600.573;A01.923;32157021
A01.923.047.025.600.573;A01.923.047;32157021
A01.923.047.025.600.573;A01.923.047.025;32157021
A01.923.047.025.600.573;A01.923.047.025.600;32157021
A01.923.047.025.600.573;A01.923.047.025.600.573;32157021
A11.251.210.190;A11;32155954
A11.251.210.190;A11.251;32155954
A11.251.210.190;A11.251.210;32155954
A11.251.210.190;A11.251.210.190;32155954
A11.251.860.180;A11;32155954
A11.251.860.180;A11.251;32155954
A11.251.860.180;A11.251.860;32155954
A11.251.860.180;A11.251.860.180;32155954
A01.941.875;A01;32155954
A01.941.875;A01.941;32155954
A01.941.875;A01.941.875;32155954
A11.118.637.555.567.569;A11;32155954
A11.118.637.555.567.569;A11.118;32155954
A11.118.637.555.567.569;A11.118.637;32155954
A11.118.637.555.567.569;A11.118.637.555;32155954
A11.118.637.555.567.569;A11.118.637.555.567;32155954
A11.118.637.555.567.569;A11.118.637.555.567.569;32155954
A15.145.229.637.555.567.569;A15;32155954
A15.145.229.637.555.567.569;A15.145;32155954
A15.145.229.637.555.567.569;A15.145.229;32155954
A15.145.229.637.555.567.569;A15.145.229.637;32155954
A15.145.229.637.555.567.569;A15.145.229.637.555;32155954
A15.145.229.637.555.567.569;A15.145.229.637.555.567;32155954
A15.145.229.637.555.567.569;A15.145.229.637.555.567.569;32155954
A15.382.490.555.567.569;A15;32155954
A15.382.490.555.567.569;A15.382;32155954
A15.382.490.555.567.569;A15.382.490;32155954
A15.382.490.555.567.569;A15.382.490.555;32155954
A15.382.490.555.567.569;A15.382.490.555.567;32155954
A15.382.490.555.567.569;A15.382.490.555.567.569;32155954
A11.251.210.190;A11;32155139
A11.251.210.190;A11.251;32155139
A11.251.210.190;A11.251.210;32155139
A11.251.210.190;A11.251.210.190;32155139
A11.251.860.180;A11;32155139
A11.251.860.180;A11.251;32155139
A11.251.860.180;A11.251.860;32155139
A11.251.860.180;A11.251.860.180;32155139
A03.556.500.760;A03;32154957
A03.556.500.760;A03.556;32154957
A03.556.500.760;A03.556.500;32154957
A03.556.500.760;A03.556.500.760;32154957
A10.336.779;A10;32154957
A10.336.779;A10.336;32154957
A10.336.779;A10.336.779;32154957
A14.549.760;A14;32154957
A14.549.760;A14.549;32154957
A14.549.760;A14.549.760;32154957
A11.251.210.190;A11;32151797
A11.251.210.190;A11.251;32151797
A11.251.210.190;A11.251.210;32151797
A11.251.210.190;A11.251.210.190;32151797
A11.251.860.180;A11;32151797
A11.251.860.180;A11.251;32151797
A11.251.860.180;A11.251.860;32151797
A11.251.860.180;A11.251.860.180;32151797
A11.251.860;A11;32151797
A11.251.860;A11.251;32151797
A11.251.860;A11.251.860;32151797
A11.872.650;A11;32150326
A11.872.650;A11.872;32150326
A11.872.650;A11.872.650;32150326
A11.251.860;A11;32150326
A11.251.860;A11.251;32150326
A11.251.860;A11.251.860;32150326
A02.835.232.834;A02;32145357
A02.835.232.834;A02.835;32145357
A02.835.232.834;A02.835.232;32145357
A02.835.232.834;A02.835.232.834;32145357
A11.251.210.190;A11;32145345
A11.251.210.190;A11.251;32145345
A11.251.210.190;A11.251.210;32145345
A11.251.210.190;A11.251.210.190;32145345
A11.251.860.180;A11;32145345
A11.251.860.180;A11.251;32145345
A11.251.860.180;A11.251.860;32145345
A11.251.860.180;A11.251.860.180;32145345
A13.350.150;A13;32145345
A13.350.150;A13.350;32145345
A13.350.150;A13.350.150;32145345
A16.331.200;A16;32145345
A16.331.200;A16.331;32145345
A16.331.200;A16.331.200;32145345
A11.251.210;A11;32141531
A11.251.210;A11.251;32141531
A11.251.210;A11.251.210;32141531
A11.251.210.190;A11;32141284
A11.251.210.190;A11.251;32141284
A11.251.210.190;A11.251.210;32141284
A11.251.210.190;A11.251.210.190;32141284
A11.251.860.180;A11;32141284
A11.251.860.180;A11.251;32141284
A11.251.860.180;A11.251.860;32141284
A11.251.860.180;A11.251.860.180;32141284
A01.236;A01;32141166
A01.236;A01.236;32141166
A11.251.210.190;A11;32141101
A11.251.210.190;A11.251;32141101
A11.251.210.190;A11.251.210;32141101
A11.251.210.190;A11.251.210.190;32141101
A11.251.860.180;A11;32141101
A11.251.860.180;A11.251;32141101
A11.251.860.180;A11.251.860;32141101
A11.251.860.180;A11.251.860.180;32141101
A11.251.210.190;A11;32140073
A11.251.210.190;A11.251;32140073
A11.251.210.190;A11.251.210;32140073
A11.251.210.190;A11.251.210.190;32140073
A11.251.860.180;A11;32140073
A11.251.860.180;A11.251;32140073
A11.251.860.180;A11.251.860;32140073
A11.251.860.180;A11.251.860.180;32140073
A11.251.210.190.380;A11;32140073
A11.251.210.190.380;A11.251;32140073
A11.251.210.190.380;A11.251.210;32140073
A11.251.210.190.380;A11.251.210.190;32140073
A11.251.210.190.380;A11.251.210.190.380;32140073
A11.251.860.180.380;A11;32140073
A11.251.860.180.380;A11.251;32140073
A11.251.860.180.380;A11.251.860;32140073
A11.251.860.180.380;A11.251.860.180;32140073
A11.251.860.180.380;A11.251.860.180.380;32140073
A11.251.210.190.475;A11;32140073
A11.251.210.190.475;A11.251;32140073
A11.251.210.190.475;A11.251.210;32140073
A11.251.210.190.475;A11.251.210.190;32140073
A11.251.210.190.475;A11.251.210.190.475;32140073
A11.251.860.180.475;A11;32140073
A11.251.860.180.475;A11.251;32140073
A11.251.860.180.475;A11.251.860;32140073
A11.251.860.180.475;A11.251.860.180;32140073
A11.251.860.180.475;A11.251.860.180.475;32140073
A11.436.365;A11;32140073
A11.436.365;A11.436;32140073
A11.436.365;A11.436.365;32140073
A11.251.210.190;A11;32135239
A11.251.210.190;A11.251;32135239
A11.251.210.190;A11.251.210;32135239
A11.251.210.190;A11.251.210.190;32135239
A11.251.860.180;A11;32135239
A11.251.860.180;A11.251;32135239
A11.251.860.180;A11.251.860;32135239
A11.251.860.180;A11.251.860.180;32135239
A11.284.430.214.190.750.602;A11;32135239
A11.284.430.214.190.750.602;A11.284;32135239
A11.284.430.214.190.750.602;A11.284.430;32135239
A11.284.430.214.190.750.602;A11.284.430.214;32135239
A11.284.430.214.190.750.602;A11.284.430.214.190;32135239
A11.284.430.214.190.750.602;A11.284.430.214.190.750;32135239
A11.284.430.214.190.750.602;A11.284.430.214.190.750.602;32135239
A11.251.210.190;A11;32132657
A11.251.210.190;A11.251;32132657
A11.251.210.190;A11.251.210;32132657
A11.251.210.190;A11.251.210.190;32132657
A11.251.860.180;A11;32132657
